date,county,state,fips,cases,deaths
2020-11-21,Mendocino,California,06045,1389,22
2020-11-21,Merced,California,06047,10986,176
2020-11-21,Modoc,California,06049,83,0
2020-11-21,Mono,California,06051,499,3
2020-11-21,Monterey,California,06053,13738,113
2020-11-21,Napa,California,06055,2719,17
2020-11-21,Nevada,California,06057,1015,9
2020-11-21,Orange,California,06059,71402,1551
2020-11-21,Placer,California,06061,5687,67
2020-11-21,Plumas,California,06063,163,0
2020-11-21,Riverside,California,06065,79613,1400
2020-11-21,Sacramento,California,06067,32864,546
2020-11-21,San Benito,California,06069,1711,15
2020-11-21,San Bernardino,California,06071,84201,1127
2020-11-21,San Diego,California,06073,70772,966
2020-11-21,San Francisco,California,06075,14330,158
2020-11-21,San Joaquin,California,06077,24649,503
2020-11-21,San Luis Obispo,California,06079,5607,35
2020-11-21,San Mateo,California,06081,13203,169
2020-11-21,Santa Barbara,California,06083,10839,133
2020-11-21,Santa Clara,California,06085,30411,464
2020-11-21,Santa Cruz,California,06087,3819,27
2020-11-21,Shasta,California,06089,3897,42
2020-11-21,Sierra,California,06091,12,0
2020-11-21,Siskiyou,California,06093,495,1
2020-11-21,Solano,California,06095,9354,80
2020-11-21,Sonoma,California,06097,11428,155
2020-11-21,Stanislaus,California,06099,21311,416
2020-11-21,Sutter,California,06101,2638,13
2020-11-21,Tehama,California,06103,1410,23
2020-11-21,Trinity,California,06105,103,0
2020-11-21,Tulare,California,06107,19673,303
2020-11-21,Tuolumne,California,06109,708,8
2020-11-21,Ventura,California,06111,17741,174
2020-11-21,Yolo,California,06113,4139,75
2020-11-21,Yuba,California,06115,1732,10
2020-11-21,Fairfield,Connecticut,09001,33648,1471
2020-11-21,Hartford,Connecticut,09003,25182,1553
2020-11-21,Litchfield,Connecticut,09005,3602,156
2020-11-21,Middlesex,Connecticut,09007,3145,197
2020-11-21,New Haven,Connecticut,09009,25248,1190
2020-11-21,New London,Connecticut,09011,5352,163
2020-11-21,Tolland,Connecticut,09013,2665,72
2020-11-21,Unknown,Connecticut,,466,0
2020-11-21,Windham,Connecticut,09015,2161,26
2020-11-21,Atlantic,New Jersey,34001,7175,278
2020-11-21,Bergen,New Jersey,34003,31693,2101
2020-11-21,Burlington,New Jersey,34005,11740,531
2020-11-21,Camden,New Jersey,34007,16596,664
2020-11-21,Cape May,New Jersey,34009,1526,105
2020-11-21,Cumberland,New Jersey,34011,4697,170
2020-11-21,Essex,New Jersey,34013,32671,2198
2020-11-21,Gloucester,New Jersey,34015,7954,265
2020-11-21,Hudson,New Jersey,34017,28922,1557
2020-11-21,Hunterdon,New Jersey,34019,2240,130
2020-11-21,Mercer,New Jersey,34021,12293,651
2020-11-21,Middlesex,New Jersey,34023,27874,1474
2020-11-21,Monmouth,New Jersey,34025,18427,887
2020-11-21,Morris,New Jersey,34027,12232,854
2020-11-21,Ocean,New Jersey,34029,19947,1096
2020-11-21,Passaic,New Jersey,34031,26950,1299
2020-11-21,Salem,New Jersey,34033,1462,91
2020-11-21,Somerset,New Jersey,34035,8326,607
2020-11-21,Sussex,New Jersey,34037,2314,198
2020-11-21,Union,New Jersey,34039,25934,1417
2020-11-21,Unknown,New Jersey,,650,0
2020-11-21,Warren,New Jersey,34041,2228,173
2020-11-21,Albany,New York,36001,5013,136
2020-11-21,Allegany,New York,36003,807,44
2020-11-21,Broome,New York,36007,4792,129
2020-11-21,Cattaraugus,New York,36009,842,22
2020-11-21,Cayuga,New York,36011,698,6
2020-11-21,Chautauqua,New York,36013,1362,6
2020-11-21,Chemung,New York,36015,2571,29
2020-11-21,Chenango,New York,36017,551,7
2020-11-21,Clinton,New York,36019,412,5
2020-11-21,Columbia,New York,36021,952,56
2020-11-21,Cortland,New York,36023,870,1
2020-11-21,Delaware,New York,36025,300,6
2020-11-21,Dutchess,New York,36027,6569,180
2020-11-21,Erie,New York,36029,20554,735
2020-11-21,Essex,New York,36031,254,14
2020-11-21,Franklin,New York,36033,229,4
2020-11-21,Fulton,New York,36035,429,28
2020-11-21,Genesee,New York,36037,735,7
2020-11-21,Greene,New York,36039,622,16
2020-11-21,Hamilton,New York,36041,36,1
2020-11-21,Herkimer,New York,36043,564,11
2020-11-21,Jefferson,New York,36045,407,2
2020-11-21,Lewis,New York,36049,300,8
2020-11-21,Livingston,New York,36051,577,8
2020-11-21,Madison,New York,36053,795,10
2020-11-21,Monroe,New York,36055,12093,271
2020-11-21,Montgomery,New York,36057,376,12
2020-11-21,Nassau,New York,36059,56269,2239
2020-11-21,New York City,New York,,297570,24202
2020-11-21,Niagara,New York,36063,3088,100
2020-11-21,Oneida,New York,36065,4038,144
2020-11-21,Onondaga,New York,36067,8947,202
2020-11-21,Ontario,New York,36069,1072,31
2020-11-21,Orange,New York,36071,15814,428
2020-11-21,Orleans,New York,36073,554,56
2020-11-21,Oswego,New York,36075,1164,6
2020-11-21,Otsego,New York,36077,505,5
2020-11-21,Putnam,New York,36079,2356,64
2020-11-21,Rensselaer,New York,36083,1494,50
2020-11-21,Rockland,New York,36087,20511,520
2020-11-21,Saratoga,New York,36091,1875,19
2020-11-21,Schenectady,New York,36093,2062,55
2020-11-21,Schoharie,New York,36095,166,2
2020-11-21,Schuyler,New York,36097,253,3
2020-11-21,Seneca,New York,36099,240,2
2020-11-21,St. Lawrence,New York,36089,658,6
2020-11-21,Steuben,New York,36101,1525,78
2020-11-21,Suffolk,New York,36103,55807,2032
2020-11-21,Sullivan,New York,36105,2065,38
2020-11-21,Tioga,New York,36107,1013,46
2020-11-21,Tompkins,New York,36109,876,0
2020-11-21,Ulster,New York,36111,3004,90
2020-11-21,Warren,New York,36113,537,30
2020-11-21,Washington,New York,36115,418,14
2020-11-21,Wayne,New York,36117,901,11
2020-11-21,Westchester,New York,36119,46468,1499
2020-11-21,Wyoming,New York,36121,397,5
2020-11-21,Yates,New York,36123,224,6
2020-11-22,Alameda,California,06001,27506,499
2020-11-22,Alpine,California,06003,41,0
2020-11-22,Amador,California,06005,449,16
2020-11-22,Butte,California,06007,3664,59
2020-11-22,Calaveras,California,06009,434,21
2020-11-22,Colusa,California,06011,642,6
2020-11-22,Contra Costa,California,06013,22482,258
2020-11-22,Del Norte,California,06015,273,1
2020-11-22,El Dorado,California,06017,1900,4
2020-11-22,Fresno,California,06019,35973,471
2020-11-22,Glenn,California,06021,829,6
2020-11-22,Humboldt,California,06023,730,9
2020-11-22,Imperial,California,06025,15053,352
2020-11-22,Inyo,California,06027,283,16
2020-11-22,Kern,California,06029,38519,445
2020-11-22,Kings,California,06031,10115,86
2020-11-22,Lake,California,06033,832,18
2020-11-22,Lassen,California,06035,1480,2
2020-11-22,Los Angeles,California,06037,364613,7438
2020-11-22,Madera,California,06039,5714,80
2020-11-22,Marin,California,06041,7560,128
2020-11-22,Mariposa,California,06043,104,2
2020-11-22,Mendocino,California,06045,1424,22
2020-11-22,Merced,California,06047,10986,176
2020-11-22,Modoc,California,06049,87,0
2020-11-22,Mono,California,06051,499,3
2020-11-22,Monterey,California,06053,13886,114
2020-11-22,Napa,California,06055,2758,17
2020-11-22,Nevada,California,06057,1018,9
2020-11-22,Orange,California,06059,71955,1554
2020-11-22,Placer,California,06061,5778,67
2020-11-22,Plumas,California,06063,172,0
2020-11-22,Riverside,California,06065,80676,1400
2020-11-22,Sacramento,California,06067,33132,546
2020-11-22,San Benito,California,06069,1741,15
2020-11-22,San Bernardino,California,06071,84531,1129
2020-11-22,San Diego,California,06073,71711,968
2020-11-22,San Francisco,California,06075,14448,158
2020-11-22,San Joaquin,California,06077,24649,503
2020-11-22,San Luis Obispo,California,06079,5618,35
2020-11-22,San Mateo,California,06081,13203,169
2020-11-22,Santa Barbara,California,06083,10922,133
2020-11-22,Santa Clara,California,06085,30676,464
2020-11-22,Santa Cruz,California,06087,3898,27
2020-11-22,Shasta,California,06089,4095,42
2020-11-22,Sierra,California,06091,13,0
2020-11-22,Siskiyou,California,06093,495,1
2020-11-22,Solano,California,06095,9354,80
2020-11-22,Sonoma,California,06097,11486,155
2020-11-22,Stanislaus,California,06099,21554,416
2020-11-22,Sutter,California,06101,2638,13
2020-11-22,Tehama,California,06103,1435,23
2020-11-22,Trinity,California,06105,111,0
2020-11-22,Tulare,California,06107,19752,303
2020-11-22,Tuolumne,California,06109,784,8
2020-11-22,Ventura,California,06111,18040,174
2020-11-22,Yolo,California,06113,4199,75
2020-11-22,Yuba,California,06115,1732,10
2020-11-22,Fairfield,Connecticut,09001,33648,1471
2020-11-22,Hartford,Connecticut,09003,25182,1553
2020-11-22,Litchfield,Connecticut,09005,3602,156
2020-11-22,Middlesex,Connecticut,09007,3145,197
2020-11-22,New Haven,Connecticut,09009,25248,1190
2020-11-22,New London,Connecticut,09011,5352,163
2020-11-22,Tolland,Connecticut,09013,2665,72
2020-11-22,Unknown,Connecticut,,466,0
2020-11-22,Windham,Connecticut,09015,2161,26
2020-11-22,Atlantic,New Jersey,34001,7270,278
2020-11-22,Bergen,New Jersey,34003,32097,2101
2020-11-22,Burlington,New Jersey,34005,12037,532
2020-11-22,Camden,New Jersey,34007,16918,664
2020-11-22,Cape May,New Jersey,34009,1534,106
2020-11-22,Cumberland,New Jersey,34011,4741,170
2020-11-22,Essex,New Jersey,34013,33008,2202
2020-11-22,Gloucester,New Jersey,34015,8073,266
2020-11-22,Hudson,New Jersey,34017,29274,1557
2020-11-22,Hunterdon,New Jersey,34019,2290,130
2020-11-22,Mercer,New Jersey,34021,12486,651
2020-11-22,Middlesex,New Jersey,34023,28190,1476
2020-11-22,Monmouth,New Jersey,34025,18716,888
2020-11-22,Morris,New Jersey,34027,12399,854
2020-11-22,Ocean,New Jersey,34029,20154,1098
2020-11-22,Passaic,New Jersey,34031,27209,1299
2020-11-22,Salem,New Jersey,34033,1481,91
2020-11-22,Somerset,New Jersey,34035,8408,607
2020-11-22,Sussex,New Jersey,34037,2351,198
2020-11-22,Union,New Jersey,34039,26214,1420
2020-11-22,Unknown,New Jersey,,697,0
2020-11-22,Warren,New Jersey,34041,2272,173
2020-11-22,Albany,New York,36001,5108,136
2020-11-22,Allegany,New York,36003,846,48
2020-11-22,Broome,New York,36007,4859,133
2020-11-22,Cattaraugus,New York,36009,877,22
2020-11-22,Cayuga,New York,36011,704,7
2020-11-22,Chautauqua,New York,36013,1392,6
2020-11-22,Chemung,New York,36015,2647,29
2020-11-22,Chenango,New York,36017,563,7
2020-11-22,Clinton,New York,36019,418,5
2020-11-22,Columbia,New York,36021,962,56
2020-11-22,Cortland,New York,36023,884,1
2020-11-22,Delaware,New York,36025,309,6
2020-11-22,Dutchess,New York,36027,6634,183
2020-11-22,Erie,New York,36029,21075,737
2020-11-22,Essex,New York,36031,256,14
2020-11-22,Franklin,New York,36033,231,5
2020-11-22,Fulton,New York,36035,432,28
2020-11-22,Genesee,New York,36037,758,7
2020-11-22,Greene,New York,36039,626,16
2020-11-22,Hamilton,New York,36041,37,1
2020-11-22,Herkimer,New York,36043,575,11
2020-11-22,Jefferson,New York,36045,418,2
2020-11-22,Lewis,New York,36049,300,8
2020-11-22,Livingston,New York,36051,583,8
2020-11-22,Madison,New York,36053,797,10
2020-11-22,Monroe,New York,36055,12407,271
2020-11-22,Montgomery,New York,36057,378,12
2020-11-22,Nassau,New York,36059,56706,2240
2020-11-22,New York City,New York,,299495,24206
2020-11-22,Niagara,New York,36063,3152,101
2020-11-22,Oneida,New York,36065,4081,146
2020-11-22,Onondaga,New York,36067,9160,202
2020-11-22,Ontario,New York,36069,1087,31
2020-11-22,Orange,New York,36071,15887,428
2020-11-22,Orleans,New York,36073,561,56
2020-11-22,Oswego,New York,36075,1187,6
2020-11-22,Otsego,New York,36077,508,5
2020-11-22,Putnam,New York,36079,2362,64
2020-11-22,Rensselaer,New York,36083,1515,50
2020-11-22,Rockland,New York,36087,20602,522
2020-11-22,Saratoga,New York,36091,1904,19
2020-11-22,Schenectady,New York,36093,2073,55
2020-11-22,Schoharie,New York,36095,169,2
2020-11-22,Schuyler,New York,36097,262,3
2020-11-22,Seneca,New York,36099,243,2
2020-11-22,St. Lawrence,New York,36089,667,6
2020-11-22,Steuben,New York,36101,1557,81
2020-11-22,Suffolk,New York,36103,56339,2032
2020-11-22,Sullivan,New York,36105,2078,38
2020-11-22,Tioga,New York,36107,1024,47
2020-11-22,Tompkins,New York,36109,904,0
2020-11-22,Ulster,New York,36111,3023,90
2020-11-22,Warren,New York,36113,542,30
2020-11-22,Washington,New York,36115,422,14
2020-11-22,Wayne,New York,36117,912,11
2020-11-22,Westchester,New York,36119,46840,1500
2020-11-22,Wyoming,New York,36121,401,5
2020-11-22,Yates,New York,36123,228,6
2020-11-23,Alameda,California,06001,27643,499
2020-11-23,Alpine,California,06003,41,0
2020-11-23,Amador,California,06005,449,16
2020-11-23,Butte,California,06007,3762,59
2020-11-23,Calaveras,California,06009,434,21
2020-11-23,Colusa,California,06011,663,6
2020-11-23,Contra Costa,California,06013,22747,258
2020-11-23,Del Norte,California,06015,273,1
2020-11-23,El Dorado,California,06017,1917,4
2020-11-23,Fresno,California,06019,36315,471
2020-11-23,Glenn,California,06021,832,6
2020-11-23,Humboldt,California,06023,784,9
2020-11-23,Imperial,California,06025,15257,354
2020-11-23,Inyo,California,06027,279,16
2020-11-23,Kern,California,06029,39437,445
2020-11-23,Kings,California,06031,10259,87
2020-11-23,Lake,California,06033,834,18
2020-11-23,Lassen,California,06035,1715,2
2020-11-23,Los Angeles,California,06037,370729,7446
2020-11-23,Madera,California,06039,5885,80
2020-11-23,Marin,California,06041,7596,128
2020-11-23,Mariposa,California,06043,112,2
2020-11-23,Mendocino,California,06045,1441,22
2020-11-23,Merced,California,06047,11388,179
2020-11-23,Modoc,California,06049,87,0
2020-11-23,Mono,California,06051,507,3
2020-11-23,Monterey,California,06053,13913,115
2020-11-23,Napa,California,06055,2788,17
2020-11-23,Nevada,California,06057,1131,9
2020-11-23,Orange,California,06059,73378,1554
2020-11-23,Placer,California,06061,6071,67
2020-11-23,Plumas,California,06063,172,0
2020-11-23,Riverside,California,06065,81565,1413
2020-11-23,Sacramento,California,06067,34185,550
2020-11-23,San Benito,California,06069,1746,15
2020-11-23,San Bernardino,California,06071,85176,1129
2020-11-23,San Diego,California,06073,72878,968
2020-11-23,San Francisco,California,06075,14545,158
2020-11-23,San Joaquin,California,06077,24804,504
2020-11-23,San Luis Obispo,California,06079,5811,35
2020-11-23,San Mateo,California,06081,13334,169
2020-11-23,Santa Barbara,California,06083,11067,133
2020-11-23,Santa Clara,California,06085,31103,465
2020-11-23,Santa Cruz,California,06087,3987,28
2020-11-23,Shasta,California,06089,4100,42
2020-11-23,Sierra,California,06091,13,0
2020-11-23,Siskiyou,California,06093,565,2
2020-11-23,Solano,California,06095,9750,81
2020-11-23,Sonoma,California,06097,11608,155
2020-11-23,Stanislaus,California,06099,21875,418
2020-11-23,Sutter,California,06101,2948,14
2020-11-23,Tehama,California,06103,1457,23
2020-11-23,Trinity,California,06105,115,0
2020-11-23,Tulare,California,06107,19882,304
2020-11-23,Tuolumne,California,06109,806,8
2020-11-23,Ventura,California,06111,18185,175
2020-11-23,Yolo,California,06113,4257,75
2020-11-23,Yuba,California,06115,1866,10
2020-11-23,Fairfield,Connecticut,09001,35272,1477
2020-11-23,Hartford,Connecticut,09003,26424,1570
2020-11-23,Litchfield,Connecticut,09005,3853,160
2020-11-23,Middlesex,Connecticut,09007,3358,200
2020-11-23,New Haven,Connecticut,09009,26531,1202
2020-11-23,New London,Connecticut,09011,5592,163
2020-11-23,Tolland,Connecticut,09013,2824,72
2020-11-23,Unknown,Connecticut,,573,0
2020-11-23,Windham,Connecticut,09015,2313,27
2020-11-23,Atlantic,New Jersey,34001,7354,278
2020-11-23,Bergen,New Jersey,34003,32491,2102
2020-11-23,Burlington,New Jersey,34005,12215,533
2020-11-23,Camden,New Jersey,34007,17167,664
2020-11-23,Cape May,New Jersey,34009,1559,106
2020-11-23,Cumberland,New Jersey,34011,4780,170
2020-11-23,Essex,New Jersey,34013,33318,2202
2020-11-23,Gloucester,New Jersey,34015,8190,267
2020-11-23,Hudson,New Jersey,34017,29537,1559
2020-11-23,Hunterdon,New Jersey,34019,2312,130
2020-11-23,Mercer,New Jersey,34021,12656,651
2020-11-23,Middlesex,New Jersey,34023,28466,1476
2020-11-23,Monmouth,New Jersey,34025,18926,890
2020-11-23,Morris,New Jersey,34027,12550,854
2020-11-23,Ocean,New Jersey,34029,20392,1099
2020-11-23,Passaic,New Jersey,34031,27582,1300
2020-11-23,Salem,New Jersey,34033,1492,91
2020-11-23,Somerset,New Jersey,34035,8487,607
2020-11-23,Sussex,New Jersey,34037,2385,198
2020-11-23,Union,New Jersey,34039,26518,1422
2020-11-23,Unknown,New Jersey,,724,0
2020-11-23,Warren,New Jersey,34041,2299,173
2020-11-23,Albany,New York,36001,5148,136
2020-11-23,Allegany,New York,36003,856,49
2020-11-23,Broome,New York,36007,4927,133
2020-11-23,Cattaraugus,New York,36009,901,22
2020-11-23,Cayuga,New York,36011,735,7
2020-11-23,Chautauqua,New York,36013,1403,6
2020-11-23,Chemung,New York,36015,2702,30
2020-11-23,Chenango,New York,36017,578,7
2020-11-23,Clinton,New York,36019,428,5
2020-11-23,Columbia,New York,36021,965,56
2020-11-23,Cortland,New York,36023,907,1
2020-11-23,Delaware,New York,36025,314,6
2020-11-23,Dutchess,New York,36027,6728,183
2020-11-23,Erie,New York,36029,21572,747
2020-11-23,Essex,New York,36031,258,14
2020-11-23,Franklin,New York,36033,239,5
2020-11-23,Fulton,New York,36035,454,28
2020-11-23,Genesee,New York,36037,800,8
2020-11-23,Greene,New York,36039,633,16
2020-11-23,Hamilton,New York,36041,39,1
2020-11-23,Herkimer,New York,36043,582,11
2020-11-23,Jefferson,New York,36045,435,2
2020-11-23,Lewis,New York,36049,306,9
2020-11-23,Livingston,New York,36051,617,8
2020-11-23,Madison,New York,36053,821,11
2020-11-23,Monroe,New York,36055,12772,274
2020-11-23,Montgomery,New York,36057,396,12
2020-11-23,Nassau,New York,36059,57127,2241
2020-11-23,New York City,New York,,301282,24218
2020-11-23,Niagara,New York,36063,3213,101
2020-11-23,Oneida,New York,36065,4210,146
2020-11-23,Onondaga,New York,36067,9362,202
2020-11-23,Ontario,New York,36069,1129,31
2020-11-23,Orange,New York,36071,16002,428
2020-11-23,Orleans,New York,36073,576,56
2020-11-23,Oswego,New York,36075,1273,6
2020-11-23,Otsego,New York,36077,529,5
2020-11-23,Putnam,New York,36079,2472,64
2020-11-23,Rensselaer,New York,36083,1528,50
2020-11-23,Rockland,New York,36087,20708,523
2020-11-23,Saratoga,New York,36091,1969,19
2020-11-23,Schenectady,New York,36093,2136,55
2020-11-23,Schoharie,New York,36095,176,2
2020-11-23,Schuyler,New York,36097,271,3
2020-11-23,Seneca,New York,36099,253,2
2020-11-23,St. Lawrence,New York,36089,678,6
2020-11-23,Steuben,New York,36101,1599,82
2020-11-23,Suffolk,New York,36103,56865,2035
2020-11-23,Sullivan,New York,36105,2093,38
2020-11-23,Tioga,New York,36107,1043,48
2020-11-23,Tompkins,New York,36109,936,0
2020-11-23,Ulster,New York,36111,3073,90
2020-11-23,Warren,New York,36113,543,30
2020-11-23,Washington,New York,36115,430,14
2020-11-23,Wayne,New York,36117,967,11
2020-11-23,Westchester,New York,36119,47261,1500
2020-11-23,Wyoming,New York,36121,419,5
2020-11-23,Yates,New York,36123,239,6
2020-11-24,Alameda,California,06001,27878,499
2020-11-24,Alpine,California,06003,41,0
2020-11-24,Amador,California,06005,456,16
2020-11-24,Butte,California,06007,3812,59
2020-11-24,Calaveras,California,06009,450,22
2020-11-24,Colusa,California,06011,680,6
2020-11-24,Contra Costa,California,06013,23146,258
2020-11-24,Del Norte,California,06015,296,1
2020-11-24,El Dorado,California,06017,2005,4
2020-11-24,Fresno,California,06019,37063,477
2020-11-24,Glenn,California,06021,853,7
2020-11-24,Humboldt,California,06023,801,9
2020-11-24,Imperial,California,06025,15568,354
2020-11-24,Inyo,California,06027,279,16
2020-11-24,Kern,California,06029,39721,447
2020-11-24,Kings,California,06031,10359,87
2020-11-24,Lake,California,06033,840,19
2020-11-24,Lassen,California,06035,1715,2
2020-11-24,Los Angeles,California,06037,374231,7497
2020-11-24,Madera,California,06039,5938,83
2020-11-24,Marin,California,06041,7622,128
2020-11-24,Mariposa,California,06043,120,2
2020-11-24,Mendocino,California,06045,1468,22
2020-11-24,Merced,California,06047,11460,179
2020-11-24,Modoc,California,06049,91,0
2020-11-24,Mono,California,06051,509,3
2020-11-24,Monterey,California,06053,14265,116
2020-11-24,Napa,California,06055,2885,17
2020-11-24,Nevada,California,06057,1163,9
2020-11-24,Orange,California,06059,74218,1556
2020-11-24,Placer,California,06061,6148,68
2020-11-24,Plumas,California,06063,172,0
2020-11-24,Riverside,California,06065,82175,1417
2020-11-24,Sacramento,California,06067,35142,557
2020-11-24,San Benito,California,06069,1767,16
2020-11-24,San Bernardino,California,06071,87542,1129
2020-11-24,San Diego,California,06073,74424,984
2020-11-24,San Francisco,California,06075,14665,158
2020-11-24,San Joaquin,California,06077,25237,504
2020-11-24,San Luis Obispo,California,06079,5885,35
2020-11-24,San Mateo,California,06081,13561,170
2020-11-24,Santa Barbara,California,06083,11166,135
2020-11-24,Santa Clara,California,06085,31603,468
2020-11-24,Santa Cruz,California,06087,4092,28
2020-11-24,Shasta,California,06089,4470,43
2020-11-24,Sierra,California,06091,15,0
2020-11-24,Siskiyou,California,06093,582,2
2020-11-24,Solano,California,06095,9929,81
2020-11-24,Sonoma,California,06097,11608,155
2020-11-24,Stanislaus,California,06099,22169,420
2020-11-24,Sutter,California,06101,3057,15
2020-11-24,Tehama,California,06103,1526,23
2020-11-24,Trinity,California,06105,121,0
2020-11-24,Tulare,California,06107,20352,305
2020-11-24,Tuolumne,California,06109,873,8
2020-11-24,Ventura,California,06111,18480,175
2020-11-24,Yolo,California,06113,4363,74
2020-11-24,Yuba,California,06115,1948,10
2020-11-24,Fairfield,Connecticut,09001,35494,1478
2020-11-24,Hartford,Connecticut,09003,26555,1573
2020-11-24,Litchfield,Connecticut,09005,3908,160
2020-11-24,Middlesex,Connecticut,09007,3375,200
2020-11-24,New Haven,Connecticut,09009,26643,1207
2020-11-24,New London,Connecticut,09011,5648,163
2020-11-24,Tolland,Connecticut,09013,2850,72
2020-11-24,Unknown,Connecticut,,465,0
2020-11-24,Windham,Connecticut,09015,2342,28
2020-11-24,Atlantic,New Jersey,34001,7474,280
2020-11-24,Bergen,New Jersey,34003,32827,2108
2020-11-24,Burlington,New Jersey,34005,12585,536
2020-11-24,Camden,New Jersey,34007,17435,671
2020-11-24,Cape May,New Jersey,34009,1577,107
2020-11-24,Cumberland,New Jersey,34011,4827,171
2020-11-24,Essex,New Jersey,34013,33703,2210
2020-11-24,Gloucester,New Jersey,34015,8296,270
2020-11-24,Hudson,New Jersey,34017,29795,1560
2020-11-24,Hunterdon,New Jersey,34019,2343,131
2020-11-24,Mercer,New Jersey,34021,12922,651
2020-11-24,Middlesex,New Jersey,34023,28922,1479
2020-11-24,Monmouth,New Jersey,34025,19207,892
2020-11-24,Morris,New Jersey,34027,12753,855
2020-11-24,Ocean,New Jersey,34029,20573,1103
2020-11-24,Passaic,New Jersey,34031,27941,1301
2020-11-24,Salem,New Jersey,34033,1509,91
2020-11-24,Somerset,New Jersey,34035,8612,608
2020-11-24,Sussex,New Jersey,34037,2415,198
2020-11-24,Union,New Jersey,34039,26923,1424
2020-11-24,Unknown,New Jersey,,711,0
2020-11-24,Warren,New Jersey,34041,2325,173
2020-11-24,Albany,New York,36001,5233,136
2020-11-24,Allegany,New York,36003,869,52
2020-11-24,Broome,New York,36007,4983,135
2020-11-24,Cattaraugus,New York,36009,919,23
2020-11-24,Cayuga,New York,36011,762,7
2020-11-24,Chautauqua,New York,36013,1414,6
2020-11-24,Chemung,New York,36015,2724,31
2020-11-24,Chenango,New York,36017,583,7
2020-11-24,Clinton,New York,36019,430,5
2020-11-24,Columbia,New York,36021,970,56
2020-11-24,Cortland,New York,36023,913,1
2020-11-24,Delaware,New York,36025,319,6
2020-11-24,Dutchess,New York,36027,6811,185
2020-11-24,Erie,New York,36029,21873,755
2020-11-24,Essex,New York,36031,260,14
2020-11-24,Franklin,New York,36033,243,6
2020-11-24,Fulton,New York,36035,461,28
2020-11-24,Genesee,New York,36037,819,8
2020-11-24,Greene,New York,36039,646,16
2020-11-24,Hamilton,New York,36041,40,1
2020-11-24,Herkimer,New York,36043,603,12
2020-11-24,Jefferson,New York,36045,457,3
2020-11-24,Lewis,New York,36049,315,9
2020-11-24,Livingston,New York,36051,624,8
2020-11-24,Madison,New York,36053,836,11
2020-11-24,Monroe,New York,36055,13055,275
2020-11-24,Montgomery,New York,36057,413,12
2020-11-24,Nassau,New York,36059,57489,2244
2020-11-24,New York City,New York,,303007,24220
2020-11-24,Niagara,New York,36063,3261,102
2020-11-24,Oneida,New York,36065,4292,146
2020-11-24,Onondaga,New York,36067,9470,203
2020-11-24,Ontario,New York,36069,1135,31
2020-11-24,Orange,New York,36071,16108,431
2020-11-24,Orleans,New York,36073,581,56
2020-11-24,Oswego,New York,36075,1302,6
2020-11-24,Otsego,New York,36077,552,5
2020-11-24,Putnam,New York,36079,2529,64
2020-11-24,Rensselaer,New York,36083,1554,50
2020-11-24,Rockland,New York,36087,20824,525
2020-11-24,Saratoga,New York,36091,2006,19
2020-11-24,Schenectady,New York,36093,2189,55
2020-11-24,Schoharie,New York,36095,176,2
2020-11-24,Schuyler,New York,36097,274,3
2020-11-24,Seneca,New York,36099,260,2
2020-11-24,St. Lawrence,New York,36089,705,9
2020-11-24,Steuben,New York,36101,1610,84
2020-11-24,Suffolk,New York,36103,57366,2036
2020-11-24,Sullivan,New York,36105,2108,38
2020-11-24,Tioga,New York,36107,1055,48
2020-11-24,Tompkins,New York,36109,953,0
2020-11-24,Ulster,New York,36111,3109,92
2020-11-24,Warren,New York,36113,547,30
2020-11-24,Washington,New York,36115,433,14
2020-11-24,Wayne,New York,36117,983,11
2020-11-24,Westchester,New York,36119,47631,1502
2020-11-24,Wyoming,New York,36121,430,5
2020-11-24,Yates,New York,36123,242,6
2020-11-25,Alameda,California,06001,28246,502
2020-11-25,Alpine,California,06003,41,0
2020-11-25,Amador,California,06005,469,16
2020-11-25,Butte,California,06007,3853,59
2020-11-25,Calaveras,California,06009,466,22
2020-11-25,Colusa,California,06011,694,6
2020-11-25,Contra Costa,California,06013,23381,260
2020-11-25,Del Norte,California,06015,313,1
2020-11-25,El Dorado,California,06017,2005,4
2020-11-25,Fresno,California,06019,37063,477
2020-11-25,Glenn,California,06021,883,7
2020-11-25,Humboldt,California,06023,819,9
2020-11-25,Imperial,California,06025,15725,355
2020-11-25,Inyo,California,06027,282,16
2020-11-25,Kern,California,06029,39990,448
2020-11-25,Kings,California,06031,10440,87
2020-11-25,Lake,California,06033,872,19
2020-11-25,Lassen,California,06035,1773,2
2020-11-25,Los Angeles,California,06037,378421,7543
2020-11-25,Madera,California,06039,6047,85
2020-11-25,Marin,California,06041,7629,129
2020-11-25,Mariposa,California,06043,124,2
2020-11-25,Mendocino,California,06045,1485,22
2020-11-25,Merced,California,06047,11537,179
2020-11-25,Modoc,California,06049,91,0
2020-11-25,Mono,California,06051,522,3
2020-11-25,Monterey,California,06053,14369,116
2020-11-25,Napa,California,06055,2932,17
2020-11-25,Nevada,California,06057,1183,9
2020-11-25,Orange,California,06059,75424,1559
2020-11-25,Placer,California,06061,6224,68
2020-11-25,Plumas,California,06063,180,0
2020-11-25,Riverside,California,06065,83685,1434
2020-11-25,Sacramento,California,06067,35738,566
2020-11-25,San Benito,California,06069,1784,16
2020-11-25,San Bernardino,California,06071,88453,1129
